key_mlbam,name_first,name_last,full_name
120385,kewpie,pennington,kewpie pennington
818224,fred,mckelvin,fred mckelvin
592288,kent,emanuel,kent emanuel
114349,art,fowler,art fowler
122801,william,stein,william stein
110570,sam,barkley,sam barkley
621559,max,moroff,max moroff
123878,ed,walsh,ed walsh
608348,carson,kelly,carson kelly
120379,russell,pence,russell pence
111680,george,bullard,george bullard
476134,brian,omogrosso,brian omogrosso
650668,humberto,mejía,humberto mejía
571465,jeremy,barnes,jeremy barnes
663647,ke'bryan,hayes,ke'bryan hayes
110827,jerry,bell,jerry bell
117135,fred,klages,fred klages
122456,rufus,smith,rufus smith
119714,tommy,nelson,tommy nelson
453974,lou,marson,lou marson
113355,dick,dietz,dick dietz
111014,frank,biscan,frank biscan
119327,wilcy,moore,wilcy moore
819902,homer,curry,homer curry
120604,chris,pittaro,chris pittaro
123165,z. h.,taylor,z. h. taylor
425475,aaron,looper,aaron looper
475733,blake,doyle,blake doyle
118644,malcolm,macdonald,malcolm macdonald
114047,eddie,feinberg,eddie feinberg
816539,tom,williams,tom williams
123022,red,swanson,red swanson
113297,orestes,destrade,orestes destrade
119906,syd,o'brien,syd o'brien
484662,dan,peterson,dan peterson
435062,howie,kendrick,howie kendrick
817329,death valley,scott,death valley scott
606930,jacob,barnes,jacob barnes
427095,kerwin,danley,kerwin danley
467761,fernando,hernández,fernando hernández
122276,mike,sirotka,mike sirotka
122479,henry,smoyer,henry smoyer
132880,daryle,ward,daryle ward
117413,dick,lajeskie,dick lajeskie
645307,ricardo,sanchez,ricardo sanchez
114456,sam,frock,sam frock
639723,brennan,miller,brennan miller
689225,beau,brieske,beau brieske
114187,dennis,fitzgerald,dennis fitzgerald
121432,gil,rondón,gil rondón
123295,fresco,thompson,fresco thompson
113104,george,davis,george davis
463936,omar,lópez,omar lópez
521230,liam,hendriks,liam hendriks
113832,bones,ely,bones ely
111145,brian,boehringer,brian boehringer
113743,dave,edler,dave edler
543308,john,hicks,john hicks
502034,emmanuel,burriss,emmanuel burriss
818607,charlie,king,charlie king
112838,morrie,critchley,morrie critchley
427452,bob,schaefer,bob schaefer
686475,tyler,tolbert,tyler tolbert
689167,jeff,lindgren,jeff lindgren
818898,cal,irvin,cal irvin
117361,duane,kuiper,duane kuiper
121307,dewey,robinson,dewey robinson
113548,tom,drake,tom drake
115055,billy,graulich,billy graulich
435063,mike,napoli,mike napoli
115031,roy,graham,roy graham
115678,spencer,heath,spencer heath
819817,nelson,dean,nelson dean
150259,jason,phillips,jason phillips
114016,jim,farr,jim farr
113853,rick,engle,rick engle
818484,william,lindsey,william lindsey
643325,chad,girodo,chad girodo
817575,joe,reynolds,joe reynolds
118021,joe,lutz,joe lutz
150092,donzell,mcdonald,donzell mcdonald
819855,bunch,davis,bunch davis
518585,fernando,cruz,fernando cruz
119447,ray,moss,ray moss
642558,ariel,jurado,ariel jurado
117360,charlie,kuhns,charlie kuhns
112949,george,cuppy,george cuppy
116654,smead,jolley,smead jolley
116425,darrell,jackson,darrell jackson
518626,josh,donaldson,josh donaldson
119765,tricky,nichols,tricky nichols
120197,lowell,palmer,lowell palmer
123044,bill,sweeney,bill sweeney
115498,john,harrell,john harrell
117018,doc,kerr,doc kerr
150291,mike,venafro,mike venafro
407911,frank,francisco,frank francisco
112291,ed,cihocki,ed cihocki
112030,giovanni,carrara,giovanni carrara
408074,trey,hodges,trey hodges
623180,seth,mejias-brean,seth mejias-brean
817075,felton,stratton,felton stratton
622110,matt,duffy,matt duffy
117138,al,klawitter,al klawitter
132961,geoff,jenkins,geoff jenkins
123457,chris,tremie,chris tremie
110539,alan,bannister,alan bannister
119034,ezra,midkiff,ezra midkiff
120081,ossie,orwoll,ossie orwoll
115679,tommy,heath,tommy heath
110059,dick,adams,dick adams
115701,jack,heidemann,jack heidemann
657612,tim,hill,tim hill
121506,ken,rowe,ken rowe
124462,hank,winston,hank winston
680704,nick,sandlin,nick sandlin
400154,dane,sardinha,dane sardinha
680755,braydon,fisher,braydon fisher
118462,bob,mavis,bob mavis
427229,john,hirschbeck,john hirschbeck
506924,stephen,cardullo,stephen cardullo
116292,bill,hughes,bill hughes
430321,delmon,young,delmon young
663542,bryan,hudson,bryan hudson
118068,harvey,macdonald,harvey macdonald
113495,patsy,dougherty,patsy dougherty
113444,mike,donlin,mike donlin
114965,ray,gordinier,ray gordinier
112344,terry,clark,terry clark
819497,james,forrest,james forrest
124580,tim,worrell,tim worrell
123539,dave,tyriver,dave tyriver
475479,david,phelps,david phelps
818354,j. f.,marlota,j. f. marlota
121290,gene,robertson,gene robertson
111144,len,boehmer,len boehmer
277409,jared,sandberg,jared sandberg
110045,red,adams,red adams
150326,david,lundquist,david lundquist
116703,john,jones,john jones
669742,darick,hall,darick hall
448281,sean,doolittle,sean doolittle
111786,paul,busby,paul busby
113793,cal,eldred,cal eldred
114570,charlie,ganzel,charlie ganzel
110236,garret,anderson,garret anderson
113018,bert,daly,bert daly
112308,bill,clancy,bill clancy
113531,larry,doyle,larry doyle
663624,ryan,mountcastle,ryan mountcastle
818136,eugene,milliner,eugene milliner
114113,mike,figga,mike figga
119008,brian,meyer,brian meyer
132960,greg,martinez,greg martinez
120221,chan ho,park,chan ho park
118238,fred,mann,fred mann
115308,fred,hahn,fred hahn
122689,george,starnagle,george starnagle
117531,bill,lathrop,bill lathrop
113367,harley,dillinger,harley dillinger
819962,alphonso,cox,alphonso cox
118776,ed,mckenna,ed mckenna
488862,yunel,escobar,yunel escobar
115935,glenallen,hill,glenallen hill
820199,jim,canada,jim canada
672832,israel,pineda,israel pineda
114414,jim,fregosi,jim fregosi
123825,harry,walker,harry walker
544150,albert,suárez,albert suárez
150418,carl,dale,carl dale
682868,bryan,ramos,bryan ramos
114433,grier,friday,grier friday
116396,dane,iorg,dane iorg
124596,glenn,wright,glenn wright
110148,horace,allen,horace allen
112345,will,clark,will clark
400128,alex,sánchez,alex sánchez
118435,charles,matthews,charles matthews
117121,enos,kirkpatrick,enos kirkpatrick
500779,jose,quintana,jose quintana
818962,bill,hoskins,bill hoskins
116808,bob,kahle,bob kahle
115873,eric,hetzel,eric hetzel
122804,bob,stinson,bob stinson
112263,bruce,christensen,bruce christensen
113491,dutch,dotterer,dutch dotterer
117185,lou,knerr,lou knerr
123424,ira,townsend,ira townsend
408202,luis,garcía,luis garcía
110357,brian,asselstine,brian asselstine
112340,bob,clark,bob clark
819119,robert,hawkins,robert hawkins
120516,dee,phillips,dee phillips
124364,vic,willis,vic willis
571830,tommy,joseph,tommy joseph
661388,william,contreras,william contreras
818039,roy,morse,roy morse
120821,tim,pyznarski,tim pyznarski
132786,john,roskos,john roskos
113647,frank,dupee,frank dupee
122867,ed,strelecki,ed strelecki
430636,ian,snell,ian snell
113557,chuck,dressen,chuck dressen
817897,will,owens,will owens
595453,chad,wallach,chad wallach
110557,george,barclay,george barclay
819696,ed,dudley,ed dudley
114810,jim,gilliam,jim gilliam
123326,gary,thurman,gary thurman
112640,bobby,coombs,bobby coombs
110192,tom,alston,tom alston
543359,dan,jennings,dan jennings
116185,paul,householder,paul householder
116486,bill,james,bill james
682515,logan,porter,logan porter
427189,orlando,gomez,orlando gomez
120196,jim,palmer,jim palmer
119948,josé,offerman,josé offerman
113960,art,ewoldt,art ewoldt
116740,tim,jones,tim jones
122985,steve,sundra,steve sundra
113831,harry,ely,harry ely
663527,tyler,nevin,tyler nevin
817859,charlie,parks,charlie parks
132788,kevin,millar,kevin millar
642546,jonathan,hernández,jonathan hernández
456379,al,alburquerque,al alburquerque
519229,seth,rosin,seth rosin
133741,mendy,lópez,mendy lópez
115838,joseph,herr,joseph herr
120655,lou,polli,lou polli
111891,pat,callaghan,pat callaghan
110815,buddy,bell,buddy bell
124521,rynie,wolters,rynie wolters
608475,dawel,lugo,dawel lugo
819905,marion,cunningham,marion cunningham
113869,aubrey,epps,aubrey epps
276371,johan,santana,johan santana
335992,jay,spurgeon,jay spurgeon
427228,perry,hill,perry hill
124241,tom,wieghaus,tom wieghaus
110242,john,anderson,john anderson
669912,kirby,snead,kirby snead
118669,leon,mcfadden,leon mcfadden
427424,jim,reynolds,jim reynolds
120592,ed,pipgras,ed pipgras
113366,pickles,dillhoefer,pickles dillhoefer
694363,jared,shuster,jared shuster
116668,charlie,jones,charlie jones
607609,a. j.,ladwig,a. j. ladwig
122865,gabby,street,gabby street
110531,scott,bankhead,scott bankhead
114061,bobby,fenwick,bobby fenwick
820615,henry,baker,henry baker
459371,ramón,ramírez,ramón ramírez
120325,mike,pazik,mike pazik
819371,hap,glenn,hap glenn
431077,bill,shannon,bill shannon
124602,jim,wright,jim wright
818363,max,manning,max manning
116800,skip,jutze,skip jutze
121247,bombo,rivera,bombo rivera
124221,jim,whitney,jim whitney
116776,mike,joyce,mike joyce
592811,andrew,triggs,andrew triggs
124422,roy,wilson,roy wilson
407810,francisco,santos,francisco santos
110026,cal,abrams,cal abrams
516853,wilking,rodríguez,wilking rodríguez
121662,raúl,sánchez,raúl sánchez
817762,eddie,berry,eddie berry
115660,tom,healey,tom healey
121833,henry,schmidt,henry schmidt
117623,sam,leever,sam leever
118710,gus,mcginnis,gus mcginnis
573769,jeremy,riggs,jeremy riggs
120614,emil,planeta,emil planeta
661309,adrián,martinez,adrián martinez
116866,marty,kavanagh,marty kavanagh
120233,rick,parker,rick parker
136663,fernando,seguignol,fernando seguignol
119712,tex,nelson,tex nelson
276361,adam,everett,adam everett
124324,mark,williams,mark williams
114351,dick,fowler,dick fowler
120231,jay,parker,jay parker
502151,chad,huffman,chad huffman
150128,denny,stark,denny stark
459941,travis,buck,travis buck
502154,zack,britton,zack britton
114603,art,gardner,art gardner
110944,reno,bertoia,reno bertoia
816504,jimmy,wilson,jimmy wilson
544838,miguel,gonzález,miguel gonzález
817607,otto,ray,otto ray
124474,roy,wise,roy wise
817118,neck,stanley,neck stanley
119824,dick,nold,dick nold
819132,bill,harvey,bill harvey
118150,jack,maguire,jack maguire
543788,kyle,skipworth,kyle skipworth
124122,jeff,wetherby,jeff wetherby
118540,dutch,mccall,dutch mccall
111154,warren,bogle,warren bogle
605388,adam,morgan,adam morgan
118677,monte,mcfarland,monte mcfarland
817879,leon,palmer,leon palmer
113459,jerry,donovan,jerry donovan
115893,charlie,hickman,charlie hickman
642201,eli,white,eli white
275700,winston,abreu,winston abreu
457483,anderson,garcía,anderson garcía
120312,si,pauxtis,si pauxtis
592859,stevie,wilkerson,stevie wilkerson
117193,george,knight,george knight
116327,brian,hunter,brian hunter
121680,charlie,sands,charlie sands
115721,heinie,heitmuller,heinie heitmuller
124381,charlie,wilson,charlie wilson
687606,paxton,schultz,paxton schultz
118118,jerry,maddox,jerry maddox
110188,matty,alou,matty alou
115348,mel,hall,mel hall
641482,néstor,cortés,néstor cortés
820652,abe,atkins,abe atkins
150202,dee,brown,dee brown
119116,ronny,miller,ronny miller
120652,ken,polivka,ken polivka
118966,andy,merchant,andy merchant
121035,charlie,reilly,charlie reilly
115738,ducky,hemp,ducky hemp
111102,elmer,bliss,elmer bliss
501985,mike,minor,mike minor
818192,lázaro,medina,lázaro medina
817642,herlen,ragland,herlen ragland
110350,alan,ashby,alan ashby
820488,bill,blair,bill blair
571757,jeremy,hazelbaker,jeremy hazelbaker
408210,chone,figgins,chone figgins
818126,juanelo,mirabal,juanelo mirabal
113500,phil,douglas,phil douglas
118628,red,mcdermott,red mcdermott
150081,kyle,peterson,kyle peterson
656876,drew,rasmussen,drew rasmussen
277411,todd,belitz,todd belitz
666818,luis,frías,luis frías
121234,todd,ritchie,todd ritchie
112990,jay,dahl,jay dahl
121985,bill,selby,bill selby
669222,nick,senzel,nick senzel
400309,tony,cogan,tony cogan
642721,kelvin,gutiérrez,kelvin gutiérrez
123413,ricardo,torres,ricardo torres
113188,joe,decker,joe decker
115004,johnny,grabowski,johnny grabowski
453362,chris,valaika,chris valaika
699537,loren,foxx,loren foxx
122527,mose,solomon,mose solomon
483584,tyler,funneman,tyler funneman
407485,kevin,olsen,kevin olsen
119619,bert,myers,bert myers
688138,logan,evans,logan evans
115045,jim,grant,jim grant
122640,larry,stahl,larry stahl
820581,bernardo,baró,bernardo baró
123162,billy,taylor,billy taylor
116527,alamazoo,jennings,alamazoo jennings
121484,claude,rossman,claude rossman
666214,joey,wentz,joey wentz
118786,jeff,mcknight,jeff mcknight
119884,ken,oberkfell,ken oberkfell
122759,walter,stephenson,walter stephenson
115534,bucky,harris,bucky harris
114012,jack,farmer,jack farmer
118251,fred,manrique,fred manrique
111608,cal,browning,cal browning
121039,tom,reilly,tom reilly
657681,kyle,mcgrath,kyle mcgrath
664139,ian,gibaut,ian gibaut
116175,sadie,houck,sadie houck
123187,fred,tenney,fred tenney
110171,dana,allison,dana allison
122823,gene,stone,gene stone
112312,denny,clare,denny clare
117950,torey,lovullo,torey lovullo
521428,che-hsuan,lin,che-hsuan lin
453064,troy,tulowitzki,troy tulowitzki
444857,scott,feldman,scott feldman
447755,steve,delabar,steve delabar
110049,george,adams,george adams
819231,red,hale,red hale
124541,bob,wood,bob wood
124231,dave,wickersham,dave wickersham
123570,del,unser,del unser
121830,dave,schmidt,dave schmidt
113985,héctor,fajardo,héctor fajardo
115948,chuck,hiller,chuck hiller
111576,mike,brown,mike brown
123755,cy,vorhees,cy vorhees
150221,mike,lincoln,mike lincoln
124093,johnny,werhas,johnny werhas
818008,francis,nance,francis nance
112920,leon,culberson,leon culberson
608032,carlos,estévez,carlos estévez
508892,carlos,triunfel,carlos triunfel
112799,forrest,crawford,forrest crawford
113801,larry,elliot,larry elliot
116942,george,kelly,george kelly
819814,charles,dean,charles dean
118303,lefty,marr,lefty marr
118122,william,madigan,william madigan
120249,larry,parrish,larry parrish
429721,royce,ring,royce ring
123746,jack,voigt,jack voigt
820329,james,brown,james brown
111398,mickey,brantley,mickey brantley
150298,fernando,lunar,fernando lunar
118691,frank,mcgee,frank mcgee
111027,joe,bitker,joe bitker
112492,chris,coletta,chris coletta
114880,john,godar,john godar
116273,phil,huffman,phil huffman
119224,george,mogridge,george mogridge
111673,damon,buford,damon buford
120383,ken,penner,ken penner
818938,willie,hubert,willie hubert
113632,bill,dunlap,bill dunlap
453400,chris,johnson,chris johnson
122183,ron,shoop,ron shoop
818678,jim,jones,jim jones
664161,matt,swarmer,matt swarmer
115003,al,grabowski,al grabowski
114304,wenty,ford,wenty ford
118918,frank,meinke,frank meinke
663743,nick,fortes,nick fortes
469834,shane,lindsay,shane lindsay
123687,al,veigel,al veigel
115135,ken,griffey,ken griffey
816581,frank,williams,frank williams
111384,mark,brandenburg,mark brandenburg
119458,frank,motz,frank motz
115934,garry,hill,garry hill
817716,ed,poles,ed poles
818103,bill,monroe,bill monroe
113007,jud,daley,jud daley
114458,todd,frohwirth,todd frohwirth
121485,frank,rosso,frank rosso
542999,tony,campana,tony campana
819146,win,harris,win harris
115404,lee,hancock,lee hancock
113673,jim,dwyer,jim dwyer
818471,john henry,lloyd,john henry lloyd
819918,rafael,cruz,rafael cruz
114294,jim,foran,jim foran
670912,johan,oviedo,johan oviedo
113455,pete,donohue,pete donohue
123955,john,wasdin,john wasdin
427123,rich,donnelly,rich donnelly
119672,mike,naymick,mike naymick
112750,al,cowens,al cowens
119162,larry,milton,larry milton
111950,jim,canavan,jim canavan
114741,joe,giannini,joe giannini
656222,jalen,beeks,jalen beeks
115345,john,hall,john hall
114799,warren,gill,warren gill
818580,obie,lackey,obie lackey
816513,fred,wilson,fred wilson
120600,jim,pisoni,jim pisoni
433637,bill,evers,bill evers
819115,buddy,hayes,buddy hayes
117900,tom,long,tom long
116427,george,jackson,george jackson
400123,roy,smith,roy smith
113828,kevin,elster,kevin elster
518735,yasmani,grandal,yasmani grandal
664944,cam,vieaux,cam vieaux
116001,johnny,hodapp,johnny hodapp
681871,eli,villalobos,eli villalobos
116340,bill,hunter,bill hunter
117866,tom,loftus,tom loftus
117023,dan,kerwin,dan kerwin
112393,jack,clements,jack clements
122986,tom,sunkel,tom sunkel
493364,dayán,viciedo,dayán viciedo
115147,thomas,griffin,thomas griffin
121159,jack,richardson,jack richardson
117677,bob,lennon,bob lennon
117270,dave,koslo,dave koslo
687922,easton,lucas,easton lucas
117659,sheldon,lejeune,sheldon lejeune
425773,casey,kotchman,casey kotchman
818550,phelbert,lawson,phelbert lawson
819275,pete,gregory,pete gregory
123077,doug,taitt,doug taitt
624418,ryan,castellani,ryan castellani
669270,joel,kuhnel,joel kuhnel
115407,rich,hand,rich hand
123690,randy,velarde,randy velarde
543063,brandon,crawford,brandon crawford
113186,frank,decker,frank decker
111389,bill,brandt,bill brandt
124024,lenny,webster,lenny webster
124632,butch,wynegar,butch wynegar
818079,robert,moore,robert moore
110556,curt,barclay,curt barclay
544728,nic,lentz,nic lentz
115617,joe,hauser,joe hauser
